,Destination_link,Review
317,222641,"It was a great tour. We had a wonderful trip! The agent and guide were very professional. Nice hotel, nice food. Everything on the trip went very smoothly. We even lost a jacket on the sleeping train and thought it was a lost cause, but the Agent...

            Show more"
318,222641,"Its a good Intro to upper and lower Egypt.
However, you will need an egyptian wifi for coordimation and you will need to have enough water in board of the ship. For everything Else care will be taken. 

Simce everything is tighly organised you will not...

            Show more"
319,222641,Sehr gut geführte Reise und tolle Guides!
320,222641,"Egypt Direct fulfilled what was set out in the literature . The owner was very helpful, all trips have bumps in the road ,  ours were minimal and all were resolved easily. I would use Egypt Direct again . They are excellent ."
321,222641,Definitely recommend
322,127383,"Tours very well  managed for time, information and knowledge offered.
Personnel enthusiastic and personable.
Hotels clean and food ok
River boat food a little messy in presentation especially fruits.
We suggest a handout be given to each guest on the...

            Show more"
323,127383,"Vacation to go did a great job. We had fun and learned a lot. We travelled in a small group of 6 and got almost individual attention from the egyptologists assigned to the group. The egyptologists (Max and Ayman) were really knowledgeable and super...

            Show more"
324,127383,A well organised tour with excellent guides.
325,127383,"From the moment we arrived in Cairo we were looked after extremely well. Michael met us in the Airport guided us through and brought us to our hotel . The hotel was very good a little dated in decor in the bed room. Staff were very friendly....

            Show more"
326,127383,"One of the tour guide, Ibrahim was exceptionally attentive, and made every efforts in providing the comfort and best possible experience."
327,127383,"This is a very good tour. We felt we got a very good exposure to ancient Egypt and incidentally to modern Egypt too. It was a good mix of go-go and relaxing times. Our guides Ibrahim and Magdy are very knowledgeable and fun. We felt safe since we were...

            Show more"
328,127383,"Everyone at Vacations to Go were friendly and professional. The Guides, George and Mahmoud were very knowledgeable, explained things well and could answer any questions. Michael and the other transition guys made getting to and from airport and boats...

            Show more"
329,127383,"They were there for every moment.  From flights to tours to excursions to talking to vendors or camel wranglers there was never any confusion or problems knowing what to do or how to get there.  All the things that can make a trip like this overwhelming...

            Show more"
330,127383,"The 10 day tour was amazing visiting the best sites of Egypt with local guides (John & Islam) who have in depth knowledge of all the locations, happy to answer even the most silliest of questions but also assist in navigating some of the locals who can...

            Show more"
331,127383,"Thank you Tour Radar (Vacations To Go) for providing our family with the most memorable & epic family trip to Egypt. Each day of our trip was well planned & executed. Our tour coordinator, Michael, was very punctual, meticulous & had an infectious sense...

            Show more"
332,2351,"My partner and I loved the Jewels of the Nile tour. A jam-packed 8 days of ancient history and amazing sights in both Upper and Lower Egypt. Mo made the tour that much better with his vast knowledge and expertise in all things Egypt and his sense of...

            Show more"
333,2351,"My partner and I are very happy with our tour with Mo. He was very passionate and knowledgeable with everything and we learnt so much, more than we expected. I would very much recommend doing a tour through Mo he was always looking out for us especially...

            Show more"
334,2351,"My trip with Mo was an absolute dream come true! The tour was amazing and Mo kept our group safe, he was beyond knowledgeable about ancient Egyptian history and also Egypt as a whole. I would 100 % recommend this trip and I would do it all again in a...

            Show more"
335,2351,"Mo was fantastic and navigated our group seamlessly through 10 days in Egypt with many different branches to the tour! He's incredibly patient, knowledgeable and takes the extra effort the tailor elements of the tour to best suit each group. Absolutely...

            Show more"
336,2351,"I did the Jewels of the Nile tour with my mum. Having never done a group tour before we didn't know what to expect. But our guide Daddy MoMo made us feel comfortable straight away with his friendly nature and depth of knowledge. MoMo is great at...

            Show more"
337,2351,"It was fantastic!!!! Mustafa was brilliant. Kind, warm, knowledgeable,  patient, informative and helpful.  The coaches were much better than I thought/feared they would be, and the sites and excursions were all great and well organised. In such a hectic...

            Show more"
338,2351,"Being a tour guide is tough, but I cannot express enough how impressed I was by Mo's mastery of his profession! Thanks to Mo's energy and dedication throughout our tour, our experience was memorable, seamless, and entertaining."
339,2351,"We couldn't have asked for a better guide than Mo. He was responsive, reliable, knowledgeable and fun. He helped us in everything. I am happy to say that we can consider Mo a friend as well as an excellent tour guide. Do yourselves a favor and book him...

            Show more"
340,2351,"I had an amazing time in Egypt! Mo is very passionate about Egyptian history and inspired me to be even more interested in the their culture, traditions and history. I highly recommend!!"
341,2351,"Amazing tour guide. So knowledgeable, funny and looked after us all very well. Clearly so passionate about his specialism and always quick to smile. I learned more than on any other tour I have taken."
342,132188,"It was amazing. The local guides were fabulous. It is a fairly jam packed tour with many early mornings, so it’s that’s not your thing consider something less packed"
343,132188,Excellent trip in Egypt.  Our guide at Nile cruise was awesome.
344,132188,"Very organized trip for our group of 6 couples, everything was good. Smooth arrangement, knowledgeable tour guide, you guys you know what you are doing. Highly recommended indeed"
345,132188,"I just wanted to let you know how happy our whole group has been with your service and especially with our guide John, who was very knowledgeable about the temples, language, and Egypt's history and his English is excellent. He was also friendly, and...

            Show more"
346,132188,"I can't wait to congratulate you and your team for the great tour you have organized for a group of 6 couples, everything was more than perfect, the hotel, the ship, the places, and the food but overall the people, and everyone have been so punctual, so...

            Show more"
347,132188,"The trip was amazing! Boat and crew were really special, so nice and accommodating. Lots of helpful details trip. However, a little more detail of timing of day, excursions would have been nice. Understanding at port other river boats are tied up next...

            Show more"
348,132188,"My overall experience on the Egypt in Luxury Tour was INCREDIBLE! I credit Michael, with Vacations to Go who was our contact person for everything in Cairo (and beyond) and Ibrahim who was our personal Tour Guide from Luxor, throughout the cruise to...

            Show more"
349,132188,"We had a wonderful time on this tour.
When Michael picked us up from the airport, we immediately hit it off with him. He was so friendly and outgoing that he felt like family. 
The hotels that we stayed in were all 5-star..The Cairo Marriott, The...

            Show more"
350,182071,"Great tour though the idea of 4 nights on the Nile is rather deceptive. While it is 4 nights on board the boat, there are only 2 actual days spent sailing enjoying the views, while the other two are spent docked, in Luxor & Aswan respectively. If parked...

            Show more"
351,182071,For us was the perfect choice.
352,182071,"This was my first Direct Tour experience ever and my first time to Egypt.  My first impression of the Cruise Ship Princess Sarah was it definitely not the ship I saw in pictures but it still had a lot of the same flavor.  Prior to this 4 day cruise, I...

            Show more"
353,174273,Our tour was awesome. Our guide was very knowledgeable.  Achmed knew everything and did a great job. Egypt was wonderful.
354,174273,"The trip was incredible! Ahmed (aka Saladino) was an amazing guide and made our trip so much more enjoyable. He was very attentive and answered all our questions, about both the sites and the culture. There were two downsides that made me give four...

            Show more"
355,174273,"I can see the efforts being made in making this a successful tour, from tour escort, to local guides, staffs in the cruise ship, all are commendable, especially on our Egyptologist Saladino, even he was under the weather, and during Ramadan, in the hot...

            Show more"
356,174273,"on this particular Egypt tour, I will just point out what Tourradar needs to do in order to earn 4-5 star ratings.  you need to drop the terrible ""Overnight Train"" from your itinerary.  You also need to drop the two excursion trips, the one day...

            Show more"
357,174273,"Die Beschreibung täuscht was ganz anderes vor. War für ALLE eine Tortur. Yalla yalla Habibi. Ein Gehetze. Nix Zug 1. Klasse Zug zurück nach Luxor! Klappriger Bus durch die Walachei. Nachtzug war echt krass. Kein funktionierendes Klo, voll abgewanzter...

            Show more"
358,174273,"It has been my lifelong dream to visit Egypt and the dream was realized. However, not without difficulties arose due to misleading or faulty advertising by the tour company. Some of these were corrected on the website itinerary after I pointed this out...

            Show more"
359,174273,"It was a very interesting trip.  The tour guides and the customer service personnel were excellent.  Very pleasant and easy to communicate with.  Enjoyed the Nile cruise, train ride and all the hotels and the resort.  My sincere thanks to all of you for...

            Show more"
360,174273,"Good job overall, not easy to keep everyone together and safe there. Sites were great, our Egyptologist, Ahmed was great. Our tour leader,Ahmed kept it all together. I'd skip the train ride next time."
361,174273,"I really enjoyed this tour. The guides were fantastic. We saw so much in the 12 days. I'd give it 5 stars but for the food. Most were buffet style and pretty repetitive. And although the tour claimed Vegan, that meant you could have rice, bread, pasta...

            Show more"
362,174273,"I sent 4 handwritten pages on the pluses and areas that need improvement with communication mainly . Lacking many times in clear communication . Enjoyed loads of things about this tour ( Mustaffa 's knowledge at each locale ) . With some guidance from...

            Show more"
363,118810,"Seeing the pyramids, tombs, and temples was an amazing experience.  Our guides were excellent.  We really enjoyed the four days we spent with Mansour.  He is helpful, knowledgable, intelligent, and kind.  The only negatives were the spectacularly early...

            Show more"
364,118810,"I also wanted to write to thank you for all your hard work and many kindnesses that made our trip such a wonderful experience.

From the first time I contacted you over three years ago, the service you provided has been outstanding. I know that the...

            Show more"
365,118810,"Honestly, this tour was better than I could have imagined, and I would do it again! If you are energetic, eager to see all you can of Egypt, happy to make the most of your time, this tour is for you! ! It's packed and it's the best Luxury tour in Egypt...

            Show more"
366,118810,"Had a wonderful, though shortened due to covid, time.  Excellence service from Vacations To Go - very professional and highly attentive.  A special shout out to Bassem, Ibrahim, Michael & Magdy - great guys.  Highly recommend their services"
367,118810,This company takes care of everything! We didn't have to worry about a thing. Communication was always prompt and clear. All of the people were so friendly and knowledgeable. I would use this company again in a heartbeat.
368,118810,"If you want to see Egypt without being part of a huge tour group, I highly recommend Vacations To Go. Their systems appear to be tailored to small groups. Their comfortable mini-busses hold no more than nine passengers, and if you are lucky you might...

            Show more"
369,132194,"We were a group of 4 females from New York who participated in the 8 day (all meals included) tour. This itinerary consisted of 4 different cities, Cairo, Aswan, Luxor, and Alexandria. (We could have lived without Alexandria) Overall, we had a wonderful...

            Show more"
370,132194,"Vacations To Go travel, which was the local tour company, really went all out to take good care of us.  Ahmed was our guide for 4 days in the Luxor and Aswan area and he was great.  I would have like to had the tour star in Aswan and end in Cairo to...

            Show more"
371,132194,"Myself and my partner were very concerned about travelling to Egypt. It was a the end of a long trip across Europe and we had a few troubles along the way with some big name tour companies, which made us even more concerned about a tiny tour company in...

            Show more"
372,132194,"It is a wonderful trip for us. Especially, the Cairo part Magdy is so nice and very responsible, which made our trip very smooth and enjoyable."
373,232126,"You will not find a better tour operator as far as I am concerned. The organisation to the finest detail was exceptional. We never had to wait for a driver or boat. Our guide Hassan made sure that we always had transport waiting for us. Hassan's...

            Show more"
374,232126,The guides had incredible knowledge and spoke fluent English. Absolutely worth doing.
375,232126,"Our guides were friendly, incredibly knowledgable and a lot of fun! They gave us so much history at each place we visited. The Nile cruise was so much fun and heaps to do when getting off and visiting all the temples. We also got to see some shops as...

            Show more"
376,232126,Detailed guided tour by Anas.
377,232126,"The tour was amazing.  Alaa went out of his way to ensure we were safe and secure.  His knowledge was outstanding and we learned alot of history.  When we were in Cairo for our last day and extra city tour, Bob went out of his way to ensure we enjoyed...

            Show more"
378,232126,"Alaa and Holiday in Egypt were exceptional. Our guide Alaa was extremely knowledgeable and his commentary on the sites was very interesting. The companies he used for add on tours were very good and we enjoyed the VIP treatment they gave us. All of our...

            Show more"
379,232126,All in all absolute perfect:)
380,232126,"Alles perfekt :) 
Hat alles immer problemlos funktioniert, haben sogar ein Upgrade erhalten. 
Sehr flexibeles team, sind auf alle Wünsche eingegangen. 
Absolut empfehlenswerte Reise und ein Highlight jagt das nächste."
381,232126,"The tour was very well organized: we covered almost whole Egypt in 8 days. The transfers were all taken care of for us, so we didn't have to worry about anything. The local tour guides were very knowledgeable and fluent in English. The tour was more...

            Show more"
382,232126,"OMG! This trip was a dream come true for my Husband's 41st Kingday. We have been planning this trip for quite some time so when we came across Holiday in Egypt on this site we knew right away this was the tour for us. We added all the upgrade or...

            Show more"
383,208064,"We had a very positive experience with Tourradar. All our questions were well managed via the website and had no hassles. Timeless Tours in Egypt was exceptional, we would book our next tour with Tourradar as well."
384,208064,"One of the best trips I've ever been on. Egypt can be a chaotic place, but the tour guides may sure everything went as smooth as possible. 
The level of expertise that the guides (especially Ash) had regarding ancient (and modern) Egypt was immense and...

            Show more"
385,208064,"Excellent tour. Visited most if not all of the famous monuments/temples in Egypt. The tour company took care of me all the time from landing in Egypt until my departure at the airport. The tour guide is so knowledgeable they he knows every pieces of...

            Show more"
386,208064,"Good arrangement,  knowledgeable guides,  good pace and length of the tour I had chosen (9 days). Interesting stay on felluca. 

Quality of breakfast and take away lunch boxes can be improved."
387,114683,"We decided to celebrate our 15th,  marriage anniversary in Egypt. I contacted 2 tour companies, based on online reviews. Vacations to go travel responded within minutes and by the time the other company responded I had already exchanged half a dozen...

            Show more"
388,114683,Everything went so smoothly and was very organized.
389,119132,"We just completed an 9-day private tour of Cairo, Luxor, Nile Cruise, Aswan and Abu Simbel. We are a family of 5 and had the most amazing tour guide, John Emad. He is very knowledgeable and passionate in his explanations of the wonders of ancient Egypt...

            Show more"
390,119132,"My Wife and I had such a nice time in Egypt. But the biggest reason was because of Vacation to go travel. We appreciated the professional service and friendly atmosphere they created. We would highly recommend anyone coming to Egypt, the country is...

            Show more"
391,867,"This trip was amazing. Egypt has so many awe-inspiring sites and MoMo, our tour guide, who is a trained Egyptologist, made the tour a memorable and fun experience with his knowledge and professionalism. We highly recommend On The Go Tours as everything...

            Show more"
392,867,"Out tour was very well organised. All our transport, connections, accommodation and visits ran smoothly. Our guide was very knowledgeable about ancient Egyptian history making this tour very good for anyone who wants to learn more about this subject....

            Show more"
393,867,"Egypt was one of those places that had been on my list forever.  Sometimes there's that concern that when you build something up in your mind, it won't live up to expectation... but wonderfully, thanks to On The Go Tours, it was even better than I could...

            Show more"
394,867,"This was my first time travelling on a group tour, and I was not sure what to expect. From the second I arrived in Cairo, I felt so well looked after and safe. The On The Go tour rep was at the airport to meet me after my very early morning flight from...

            Show more"
395,867,"My first On The Go trip and certainly not my last! Egypt was simply incredible. My guide, Alam was so kind, knowledgeable and helpful and the itinerary was so well put together. I feel like I saw so much in a short space of time, but still had the...

            Show more"
396,867,"This was the trip of a lifetime, and our guide Momo made it even more special! He has incredibly knowledgeable of the history of all the sites we went to and is extremely personable, we had an absolute blast with him!"
397,867,On the go guides and service were the best.
398,867,"I’d researched this trip for many years so I knew what I wanted to see and the highlights necessary for my “bucket list” adventure. Since I’m not a fan of tours generally, the King Tutankhamen trip was short and long enough for me. We had a smallish...

            Show more"
399,867,"Our adventure started in 2019 when we sought to travel – two school friends from the junior days. We both had Egypt as a bucket list item and discovered that it would be possible to take this adventure to the next level in January 2020. The research...

            Show more"
400,867,"We really enjoyed the tour. Alam Was very personable and took good care of us. He was very knowledgeable but because of the size of our group sometimes limited his explanations of the sites.  The sites we saw were amazing. The food on the tour was OK....

            Show more"
401,111023,"The places were very impressive and worth the journey!
Our Guide Mustafa was very sympathetic! He improved his guiding during the Tour. Maybe he could speak a little more slowly, so everybody would understand him better. :-)
The accomodation was not 5...

            Show more"
402,111023,"Thank you Beyond the Nile Tours for this amazing trip discovering wonderful Egypt!!
We decided to book this trip because of the amazing reviews it had on the overall organization and on the guide Hassan. And both have exceeded our expectations. 
In...

            Show more"
403,111023,"Many thanks to Beyond the Nile Tours! Everything was organized very well from start to finish. Big shout out to our guide Ali from Luxor. He was extremely knowledgeable about Egyptian history, very punctual, and very attentive to his customers. We had a...

            Show more"
404,111023,"Wow what an amazing tour this was! Thank you so much Beyond the Nile!! Everything was so well organised and smooth. The communication with Beyond the Nile, guides, drivers have been very super-efficient from start to finish. All the drivers, guides and...

            Show more"
405,111023,"Beyond the Nile lead by Ayman and his team of guides were fantastic. Would recommend them in a heartbeat. They all were knowledgeable, friendly and communicated well. They went above and beyond to make sure our trip was a trip of a lifetime.
Canadian...

            Show more"
406,111023,"Excellent tour.

We were well taken care of. Our first guide Hasaan was Amazing and paid attention to our needs. Hasaan understands the importance of customer service.

Everything went mostly to schedule and all details were taken care of. This is...

            Show more"
407,111023,"Exzellente Tour. Sehr empfehlenswert, kleine Gruppengrösse und alles sehr gut vor Ort geplant."
408,111023,"Definitely do this tour, you'll get so much more out of your visit to Egypt if you're on this tour. We had the most wonderful guide, Hassan, for just the 4 of us.
Nothing was too much trouble for him, he spoke excellent English, his knowledge was...

            Show more"
409,111023,"We all had a fabulous trip , our group of 4 ladies were the only ones on the tour so had our wonderful guide Hassan all to ourselves, he looked after us every step of the way , he was knowledgeable and fun all of the tours and pick ups  running like...

            Show more"
410,111023,"We had a great time overall , transfers were punctual and efficient. The  Luxor to Aswan experience flowed at a good rate, our guide Diaa was fabulous . The extra additional tours of horse carriage in Luxor, the Balloon flight over the valley of the...

            Show more"
411,158646,"the guide was excellent!!! Momo was so knowledgeable about Egypt and her history. I learned so much from him. He was very up front about expectations of the trip and times for everything we did. This tour was  everything I expected and so much more. A...

            Show more"
412,158646,"We had a great time 
Mo was our tour guide and he was fantastic! We were so impressed with his knowledge and how he interacted with our group 
We are also impressed at how organized the trip was that left us with nothing to do except enjoy our visit to...

            Show more"
413,158646,"Best tour I've ever been on, hands down! We were met by a friendly On The Go guide as soon as we were off the plane and that level of care continued throughout the tour. All of the On The Go team in Egypt are so lovely and helpful, we really felt in...

            Show more"
414,158646,"If you are looking for an operator that makes traveling around a country very easy, then On The Go Tours's King  Tut with Cruise is the best option! Not only do you experience an extremely comprehensive tour, filled with history, local culture and...

            Show more"
415,158646,A must do! This was such a fantastic experience. Our guide was absolutely amazing and I learnt so much.
416,158646,"The King Tutankhamen Trip with On The Go was brilliant from start to finish. Egypt is such a safe place to travel to, the locals are so friendly and the country has so many amazing places to visit, our tour guide, Alam was amazing throughout, so...

            Show more"
417,158646,"Helal was a really great guide, he really knew his history and was great at expanding our days out. Would definitely recommend and travel with him again."
418,158646,"Thanks On The Go - Fantastic service from arrival to the departure!!!

As soon as you arrive in Cairo Airport, you will be greeted by their representatives to assist your immigration process, luggage collection including the security process and the...

            Show more"
419,158646,"Ticking off the highlights of Egypt was an absolute dream come true! It's difficult to choose a favourite but spending a night on the Nile on a felucca was an experience I will never forget.

The professional and thorough On The Go Tours service began...

            Show more"
420,158646,"Alam was such a friendly guide who provided such an amazing experience. His historical knowledge of the ancient egyptian culture along with the insights into the modern Egyptian culture was amazing. We go home with so many amazing memories of our tour...

            Show more"
421,96010,"Romany was amazing and the staff at the hotel were beautiful at the Oasis. I wouldnt go back to Cairo again. it wasnt great, the city is a s*** pit. BUT the pyramids were great. Go on a cruise"
422,96010,Phoebe was fantastic! Very informative and the entire trip was lovely. Will definitely be returning to Egypt but to visit Luxor next time!
423,96010,"The tour was excellent and well organized.
all the team involved were very kind and aware of all my needs in every moment. 
I would recommend this for everyone coming to  Cairo. 
I would just recommend to improve the internet connection  in the hotel room"
424,96010,"We had a great tour with Mina. Before the tour we had some visa issues and Timeless Tours was very patient in working with us on resolving the issue.

We visited Cairo and Alexandria on a private tour. The staff were very nice to us and we got to learn...

            Show more"
425,96010,"My family loved our visit to Egypt. Our tour guide Pheobe explained each attraction and site thoroughly and in-depth! Very well-organized tour, and the team is very attentive to the guest, I would definitely recommend Timeless Travels and the Golden...

            Show more"
426,96010,"Our Tourguide was really good. 
The Hotel in Cairo was not so good. 
The Ship on the Nil was very old but clean. The Visits were good organisiert 
Over all a good trip"
427,96010,"i enjoyed my trip with Innovation tours very much! my tour guide Ramez was amazing. He shared very important and historical details about places visited and in general:) the whole team was so great. thank you for the amazing experience. I will come back...

            Show more"
428,96010,"I had an amazing 4 day tour of Cairo with Amgad (my personal Egyptologist) and a good friend I feel I can say. Nasir our taxi driver was also amazing and had a smile on his face every morning and was always there to help when needed. Both of them, Amgad...

            Show more"
429,96010,I had a great tour guide. The food was different but not bad. I give the hotel about a 3 out of 5 but overall I would come back again.
430,96010,"Wow!!! Just wow!!! I cannot begin to tell you how WONDERFUL my experience with Timeless Tours was!  This was by far one of the best tours I have ever done, due to this company going above and beyond to make sure I was happy. Sam was always around the...

            Show more"
431,16421,Couldn’t have asked for a better guide. No real complaints with the tour at all
432,16421,Our tour guide Mohomed Fouad (Medu) was excellent and had so much knowledge on everything we visited - there wasn't one question he didn't know the answer to. The places we went were great and the hotels were good for the most part too
433,16421,"super organized, perfect size, great day to day pace, incredible trip leader
 I was a little anxious about being in Egypt/ the Middle East but felt so safe and comfortable the whole time, and the trip far surpassed my expectations"
434,16421,Intrepid was good because everything was organised so I felt safer in Egypt
435,16421,I enjoyed the experiences we had and the way the tour was set out
436,16421,The excellent guide Mohamed Adel and the incredible experiences we had during the trip.
437,16421,"Mohamed Adel our tour guide was exceptional. He went above and beyond to make our holiday memorable. He provided us with an educated, factual and personal perspective on the country as well as on the mind blowing history. I would highly recommend this...

            Show more"
438,16421,I loved the places we visited and what he had the chance of seeing
439,16421,Great experience with a great tour leader- Mohammad Adel. Loved all of the activities and really enjoyed my time in the country.
440,16421,"There were so many frustrating aspects to this trip, mostly the discrepancy between advertised prices and the real prices."
441,1580,Ahmed was perfect. In every way
442,1580,"Loved our trip to Egypt through Intrepid. Intrepid made it so easy to enjoy all the wonderful sites we dreamed to see. Our tour guide made our trip personalized and gave us a wealth of history, culture, and stories! Thank you Maged Bottros!"
443,1580,"I wasn't told I'd be the only traveller on the tour, which was very disappointing. There was a lot of free time and not much to do, just be aware of this. You get hassled a lot by the locals, not just in the markets (avoid) but also on the streets,...

            Show more"
444,1580,"Tour guide Walleed was very good. Very knowledgeable and helpful. We had mixed views about the trip. Obviously the history and monuments are wonderful. Accommodations and food were just okay. One real issue was the overnight  train trip from Cairo to...

            Show more"
445,1580,"Great tour covering all the sites in Egypt and our expectations were exceeded. Ahmed Elansary our tour leader was a fantastic guide who is passionate about Egypt, wanting to share his knowledge and was open minded to all our questions. Great group of...

            Show more"
446,1580,the way the tour was run and the amount of things we did
447,1580,i like it
448,1580,"Great guide, good ittinery"
449,1580,"we were able to see the best parts of egypt, it didn’t feel like we missed out on anything. Mohamed was the best tour guide and helped everyone feel comfortable and relaxed."
450,1580,Because we saw some amazing things and our tour guide was awesome!!
451,96009,"The package tour was generally amazing especially with the help and support of our tour guide, Ashraf (from Timeless Travel. He really made our st"
452,96009,"I had the most wonderful tour in Egypt with my tour guide Amgad & Samar. Highly recommend.

1. Itinerary - This is the main reason to get in the tour. It covers all the major sights in a relatively short trip, yet not too busy
2. Flexibility - Your...

            Show more"
453,96009,"Pros: I was given a private tour though I expected to be with a group. The main sights were stunning. Our guide Amgad was accommodating and knowledgeable. 
Cons: the hotels were 1-2 star hotels by western standards, not 4 star as it says online. The...

            Show more"
454,96009,"The tour with Golden Egypt was really great! My girlfriend and I really enjoyed every moment and everything was very well organized. I think we lucked out because we were the only two people booked for our dates so it basically felt like a private tour....

            Show more"
455,96009,"I was a little disappointed because it seems it was Christmas time and all was very disorganized. The hotels were average, not as they are selling them to you on the tour and one in Luxor was disgusting, dirty as hell and they didn't change us to...

            Show more"
456,96009,"Best guide we ever had, and we have travel a lot!"
457,96009,"The itinerary was fantastic and the accommodations in Giza were unexpectedly posh! A full resort! Away from the sites so glad I arrived a day early to explore Cairo on my own. Luxor hotel was more basic, but had a lovely view of the nile. Itinerary...

            Show more"
458,96009,"Fun tour for a great price. Some things could have been more comfortable, but I felt safe and well taken care of the whole time. I also saw all the things I came for. Overall, a good trip!"
459,96009,"Overall the tour and the information George provided was very good. All the employees we encountered through Timeless Tours were very friendly. 

With that being said, I unfortunately would NOT recommend this tour/company unless the accommodations...

            Show more"
460,96009,"Our Tour was PERFECT! It all worked amazing, from Airport pickup till the last minute, everyone who was involved was very friendly and capable of its work, big thanks to Sam and Romany were very helpful with informations prior and during the week we...

            Show more"
461,155685,"Great tour, Rafa was amazing and he explained everything for us and the river Nile cruise was fabulous,, highly recommend"
462,155685,"Our tour around valley of the kings in Luxor was wonderful. Khaled our guide was very informative. We had Egyptian cuisine lunch at a local resto and it was delish. We then took a felucca ride on the Nile and it was quite an experience. We were able to...

            Show more"
463,155685,"Initially the GIZA part of the tour was very good as the Egyptology guide was very knowledgeable and passionate about the history and this was enjoyable.

However, it then went downhill on certain parts where we had to catch a sleeper train from Cairo...

            Show more"
464,155685,"The tour was great. Khaled, who is an Egyptologist, was our guide. Suffice to say that he was very knowledgeable about all of the sites we visited and able to answer any questions the group had. He was also very personable and extremely accommodating to...

            Show more"
465,155685,"Talaat Abdo, our tour guide, was informative and friendly. He explained everything and was very patient with us. I would definitely recommend"
466,155685,"Our tour of Egypt was excellent!  So well organized and we learned so very much.  There were several different guides in each part of the tour and each was extremely  knowledgeable and helpful.  The add-on camel ride was so much fun for me and guides...

            Show more"
467,155685,"This was such a fun trip and I would say overall the tour was organized well, however there are things to consider before booking it we wish we would have known in advance. 

Because we added some additions, hot air balloon ride and camel ride, It was...

            Show more"
468,155685,Thank you so much Khaled for making our Egypt tour an amazing adventure.  We saw everything we wanted and then some. What an amazing trip!  This was by far the best trip I have ever been on!  My husband and I love  EGYPT 🇪🇬
469,155685,The cruise was just incredible and my guide khaled was exceptional full of knowledge and fantastic at his job and was so warm friendly and welcoming I loved it. And would highly recommend him
470,155685,"This is something you must do when you visit Egypt It was a wonderful experience in general .The trip through the river was amazing. The accommodation was comfortable. The food was delicious. A tour that covered most of Egypt. Great guide, full of...

            Show more"
471,871,It was unbelievable and our tour guide Ahmed was absolutely fantastic
472,871,"Egypt! Said my husband, let's go visit Egypt! I must tell you that I was a little bit hesistant, and I thought is it's a safe??   Not once during our trip to Egypt did we feel unsafe! It was a very memorable experience and a dream come true for my...

            Show more"
473,871,"We are already considering another tour with on the go - to Morocco.
 All reps in Egypt were fantastic. The tour exceeded all our expectation. We won't hesitate to recommend on the go to our friends. Thank you for a wonderful holiday."
474,871,Traveler will send feedback via email
475,871,"The whole tour was way above what I was expecting.
 A good company and very well organized! Great!"
476,871,"The trip to Egypt was excellent, I enjoyed every minute of the 10 days' tour. The tour guides there are brilliant, my friend and I really respect them because they know the history of the country and they deliver the information with class. We will tell...

            Show more"
477,871,"The tour was excellent. I was recommended by a friend who said on the go was the best tour company to use in Egypt; I definitely found this to be true. Will tell everyone to use on the go if they were thinking of going to Egypt. The group was great and...

            Show more"
478,871,Thank you so much for everything. You have been outstanding and it was an experience I will never forget.
479,871,"On the go guides were totally first class - wonderful, kind, hard working, informative and kept us busy and happy all the time."
480,871,"Nader, our guide and leader was awesome! Very knowledgeable, told us a lot of great stories and facts about all the sights we visited.
 The highlight of the trip was defiitely Giza and the pyramids - simply incredible!"
481,109504,"I was back at the airport. Our guide Mamdouh had so much local knowledge, was patient, and really made the trip. I found everything to be straightforward and clear - I loved every minute. Thanks YOUR EGYPT TOURS."
482,109504,"I just returned from the most wonderful jaw-dropping trip to Egypt. Our guide in Cairo was Hussein, who also oversaw the whole trip.We were met at the airport by a representative that helped us with our luggage, got our visas,Sims cards, money, and put...

            Show more"
483,109504,Egypt Tours did a very good job starting from reception to send off;would strongly recommend this agency
484,109504,"This was a great holiday and well planned itinerary. The tour guides, organisation and itinerary made for an interesting, enjoyable and safe holiday. The sights are incredible and I wouldn’t hesitate in recommending this tour to others. Starting out...

            Show more"
485,109504,"Our Guides in Cairo (Mamdua) and on the Nile Cruise (Tahir) were very good, however mamdua was exceptional as an Egyptologist, I call him ""Professor"" !

I would like to once again mention Mamdua, who looked after us with great care and compassion.
Our...

            Show more"
486,109504,thank you. fantastic organizarion of all details
487,129266,Excellent service all around. The staff and tour guides went out of their way to accommodate us. Smoking in the hotel and on ship by staff or guests is a turn-off and shouldn’t be tolerated.
488,129266,Egypt is a beautiful place to tour. And there's so much wonderful history to explore. These are the perfect tour guides to go on that journey with. Highly recommended
489,129266,"On the terrible ship ( Regency )  the internet was from the last century !!!  In today's world, it is totally NECESSARY  to stay connected !!!  Your ad mentioned the internet, it didn't mention (NO INTERNET )   I spent hours of my holiday trying to...

            Show more"
490,129266,the cruise vessel was in bad shape and dirty
491,129266,"So much money spent for tips. Each tour involves tips for driver, local guide and tour guide. Our room in Sheraton in Cairo was not ready when we arrived at about 1pm the first night. There was no reason for us to wait till 2am to get to our room.
Wifi...

            Show more"
492,129266,"Our tour was such a wonderful experience....Michael Adolf is excellent really took good care of us and a big help to get ourselves comfortable in our hotel and tour trips...our tour guide John is excellent too when we went to Alexandria. As well as...

            Show more"
493,129266,"Wonderful tour ran like clockwork.  Ffriendly personnel who made the whole holiday carefree.  Tour guides were knowledgeable, friendly and helpful providing deep insight into all aspects of the tour.  I was particularly impressed with the cultural...

            Show more"
