,Destination_link,Review
233,206697,"The accommodations, CEO, transportation, and activities were all phenomenal and made for an unforgettable Hawaiian adventure"
234,206697,I saw everything i wanted to see and more. The tourguide was super and i liked how the trip was organized.
235,214221,"Tim was a great tour guide. He was knowledgeable, helpful, and always upbeat. Time with the wildlife expert was phenomenal. the tour itself was excellent. The good ranking has to do with communications from Intrepid Travel, which were poor and lead to...

            Show more"
236,81263,"The ""Vegas to LA : Grand national parks"" trip was great! Our tour leader, Juli, was really accomodating and always had an answer when asked a question about the natural parks. Plus, she made efforts to speak in a way that even people who are not 100% at...

            Show more"
237,81263,Nick Engel was an amazing leader and resource. He handled 9 women between the ages of 28 and 78 with courage and grace!
238,81263,"Incredible trip. Destinations were awesome, and our guide was very knowledgeable."
239,81263,"Small group, matched description, excellent iTunes U and activities, flexible around individual participant requests, knowledgable leader who is passionate about national parks"
240,81263,"The trip as a whole was excellent. Our tour leader was very friendly, helpful and knowledgeable. We had plenty of time to enjoy each location and it was a really enjoyable experience in general."
241,81263,I thought it was a great trip
242,81263,"It was very well organised, guide was excellent, destinations and hikes were great, accommodation excellent, very good value for money."
243,81263,"Our tour guide Andrew Dixon was amazing! He did an excellent job at showing us the national parks and constantly gave us so much information about all the places were at. He put in extra effort and always went all the way to make it possible for us to...

            Show more"
244,81263,"The design of the trip was great! The accommodation as well.
 The guide could have been a bit more helpful sometimes.
 It was a bit expensive. Maybe some people can manage to do the trip on their own."
245,81263,"The tour destinations were fabulous, made interesting and enjoyable by Nick’s superb knowledge and care.   The van could have a much better system of temperature control, especially as there are no blinds or windows which would open.  Fortunately we...

            Show more"
246,222536,"Nice group, beautiful places and a lot of fun!"
247,198308,"This National Parks tour was really special.  We covered so much ground - drivers & tour guides, Tristen and Chris, from Bindlestiff were very knowledgeable, helpful, and professional.  The sights were magnificent and beautiful.  Bryce Canyon, Antelope...

            Show more"
248,198308,"I had a wonderful time. I was a little disappointed in the accommodations at the Ellis Island hotel. Our deposit had not been taken care of as well as the resort fee. Our guide took care of the resort fee with his Bindlestiff Credit card but the hotel...

            Show more"
249,125811,"Great trip. Fantastic Guide (Daniel). Just the right size (9 passengers), and length of time (4 days). Saw lots animals and scenery. Snow added charm. Daniel was expert at finding wildlife snd very knowledgeable. We had a great time. Highly recommend...

            Show more"
250,125811,"This trip was fantastic!  The group totaled 4 plus the guide Cade.  We were not disappointed in wildlife viewing.  We saw Black wolves, elk, big horn sheep and bison were up close and personal.  Cade is an excellent guide and the trip would not have...

            Show more"
251,125811,"the best thing Brush Buck has are the people giving tours.  without their tireless efforts I would rate my experience as poor.
1  the vehicle we used Friday had no seat belts
2  the hotel did not have my name on file and would not give me a room
3. the...

            Show more"
252,125811,"The tour is very good. We saw a lot of animals and went to a lot of places in the park that people don’t go to and should. But we had a lot of problems communicating with the tour operators to get information about our tour. I would suggest that you...

            Show more"
253,125811,Kevin is the true cowboy.
254,125811,Great tour. Ask for Neil Moore.
255,125811,"Fantastic tour.  Mike, the guide, was brilliant!"
256,125811,"Mike knows the park very well and where to find the animals. The transport was ok but fairly cramped for 8 people and luggage. The seating should have been rotated as viewing from the back was limited. The 2nd single seat at the door was probably the...

            Show more"
257,167700,"We really enjoyed this tour. The days on the bus are long as the distances travelled are vast but the places we saw made it all worth it. The coach was very comfortable, the tour was well organised and our guide Lorenzo & bus driver, Ozzie, kept us...

            Show more"
258,215628,"Yosemite tour was amazing. Choice of lodging needed to be different. Too far out of the way which caused a lot of extra driving. A hotel which was previously used would have been better. And virtually no response to questions thru the Tour Radar app....

            Show more"
259,215628,"Yosemite National Park is breathtaking. As I walked along the hikes that we went on, many times I did not know which direction to look since there was so much natural beauty."
260,75741,"Excellent trip! I would absolutely recommend the Infinite Adventures trips to anyone who loves an adventure, enjoys being outside and is flexible in their travel. In this tour, you should be ready for the weather (have good gear) and love camping...

            Show more"
261,75741,"What a wonderful way to discover Alaska! A memorable trip thanks to the efforts of Natalie, Dave, and Carolina. Infinite Adventures provides a really unique travel experience. Their bus is creatively outfitted to be a traveling home for 16 tour...

            Show more"
262,75741,"The moment I first saw the blue converted school bus on the website, I knew this was exactly for me.  A couple of previous experiences have taught me that if you encounter an opportunity like traveling around Alaska in a converted school bus, do not...

            Show more"
263,75741,"This was such an amazing adventure that it is hard to describe.  You may be asking yourself if this trip is right for me?    Here are some thoughts.  Can you be cooperative; help out and pitch in as needed?  Are you flexible and can handle changes in...

            Show more"
264,75741,"WOW! What an amazing trip! My nephew and I traveled to Alaska for the 9-day Kenai Adventure. This trip exceeded all expectations! Dave and Natalie are wonderful....highly experienced, knowledgeable, organized, laid back, and fun! The converted school...

            Show more"
265,75741,"Tour was an original, special way to see Parts of Alaska. Too camp in all of those special places with such incredible people is an experience I’ll never forget"
266,75741,"Traveled to Alaska with my boys prior to them going off to college. Infinite Adventures provided us with some of our best memories together. They were very knowledgeable, great at spotting wildlife and the Bear Viewing trip was absolutely amazing! I...

            Show more"
267,75741,"Me and my wife wanted to visit Alaska and when we saw this tour it was exactly what we wanted! We had an amazing time in Alaska and I believe it was because all the conditions that got mixed on our trip: the nature, the tour people and our guide. Thanks...

            Show more"
268,75741,"I wanted to see Alaska from the inside and not a cruise. Trip was amazing. The guides, the adventures, the food and the people we met along the way. A very diverse group of people who all came to be friends at the end of the 9 days. We had fun, ate...

            Show more"
269,75741,"Traveling to Alaska was a dream. By Natalie and Aaron we came to a beautiful place, which we would not have found alone. Everything was organized perfectly. Hiking, paddling, whale watching or simply enjoying the incredible nature through the large...

            Show more"
270,144908,"It was a good trip.  We saw a lot in all 4 islands, the accommodations in the hotels in Hawaii, Maui and Kauai were fantastic.  The hotel in Honolulu (Twin Fin) was in need of updating.   The location was good and the food good, but the room was without...

            Show more"
271,144908,"It could have been more cost effective.  We did enjoy the tour especially Tom Pugliese, the tour director.  He made the trip worthwhile and memorable"
272,62085,I had an amazing time on the trip between Los Angeles and Las Vegas. We got to see some amazing things that i probably wouldn’t have known about had I done the trip without being on a tour
273,62085,"It was amazing, for such a short amount of time I got to see a lot of places and do a lot of different things, plus meet some new awesome people!"
274,62085,"From start to finish, I couldn't have asked for more. Everyone in the group was up for participating in all activities, and by the end of the trip our little group felt like a family. The trip was one of contrasts, from huge cities to total wilderness,...

            Show more"
275,62085,"Good organised, responsible staff, interesstingconditions."
276,62085,"It was a fantastic trip and our group leaders Rene and Shane have been great.
 In comparism to the other trip in South Africa I just didn't like that we had to pay extra for all the food (the trip was expensive enough)."
277,62085,loved it
278,62085,"All was excellent, I preferred more timein the Nationalparks and less in the cities. 2 nights in Las Vegas was too long for me."
279,62085,I rate my experience 5 as I got to see the tourist spots that I wanted to see.
280,62085,"Small groups, good price and trip quality ratio, interesting itineraries"
281,168631,"In general a really good trip! Enough packed in without feeling too rushed! Good facilities and all the canp sites were of a good quality! The tour leader did a pretty good job, she had the answers to all questions which we asked and had a fun side to...

            Show more"
282,210746,"The itinerary, hikes and activities were great. The best feature of the hotel in Seattle was 
location. The quality of the hotels went from bad to worst. On the one we stayed the last two nights there was not even soap, we had to go and ask for it and...

            Show more"
283,210746,Great experience getting to see many of the National Parks in Washington state.  It was great not to have to find hotel accommodations and to have guides that are avid hikers to guide us on the hikes. It was a very relaxing and enjoyable experience!
284,171176,"See a lot in a short time!
Really good tour, you see a lot of very cool places in a short time! Great diversity of experiences from jeep tours to hikes to helicopter rides!
Fair warning, its not for the faint of heart, its fast paced. But with that said...

            Show more"
285,171176,"Best 3-Day Tour Ever!
Our tour guide Christian was very knowledgeable & informative about the areas & their history. Our Navejo guides for Antelope Canyon & Monument Valley were helpful, kind & informative. The landscapes were breathtaking & the entire...

            Show more"
286,171176,"Thank you guys for an incredible experience,
I have just returned from the 3 day Grand Canyon and more trip and was over the moon with it. It is a fairly busy schedule but there was plenty of time to see everything and the guide was knowledgeable and...

            Show more"
287,171176,"Wonderful! Great tourguide, gorgeous scenery, well worth the money! Couldn't be better!"
288,171176,"Bindlestiff and our guide Chris Urban were outstanding!! His knowledge of the places we visited was amazing. He was also an excellent story teller. 
I would highly recommend Tourradar and Bindlestiff to anyone.
Don Ahlstrand"
289,171176,"Well planned tour with beautiful vistas along the way.  Navajo Reservation with authentic lunch and native guide was superb.  Helicopter ride over Grand Canyon was another highlight.  Zion National Park, Monument Valley, and Horseshoe Bend were...

            Show more"
290,171176,"I did the 3 day Grand Canyon and more tour over NYE 20/21. It was packed full of fantastic places to go to and see. I was initially concerned it wouldn’t be as good because of covid restrictions but it hardly effected the trip.  
Tour guide was very...

            Show more"
291,171176,"The Tour was excellent, we follow our guide and see the beautiful cliff, rivers,... I recommand this tour, and this commercial tour ! Thank you"
292,223162,"This Intrepid tour was exceptional, in terms of presenting us with a pretty full picture of life in the modern South, as well as its past history.  Our only complaint was that Nashville didn't really fit.  Although we enjoyed seeing it, we did not enjoy...

            Show more"
293,52323,"This was a really great tour; it is short, but a great  and economical introduction to a beautiful part of the country!"
294,52323,Not as it was portrayed
295,52323,I enjoyed the tour immensely. Sophie was a great tour guide and Mike was an excellent driver. I'm hoping to take another tour next summer as a result of this tour.
296,52323,"NEVER AGAIN!

I booked a family vacation to Alaska with COSMOS about 9 months in advance.  I had advanced over Seven thousand dollars to COSMOS for the trip, only to have COSMOS cancel the tour.

I can understand unexpected things happen that caused the...

            Show more"
297,52323,"Just returned from the Grand Alaskan tour booked on line with Cosmos.........after paying an additional $1,300 for balcony suite we were extremely disappointed to board the ship and find out Cosmos had booked us an ocean view room only with the cruise...

            Show more"
298,52323,Amazing way to grab a glimpse of Alaska
299,52323,"Our guide Kris was just wonderful, full of enthusiasm, witty, well organised and unflappable! The tour was good, the highlights being the a Riverboat cruise, which was incredibly well organised and the wildlife tour in Denali. Sara our guide for that...

            Show more"
300,52223,"Loved the trip. Saw some amazing places, and traveled with some interesting people."
301,52223,It was jammed with things to see.  Wonderful sites and good tour guide and coach driver
302,52223,"It was a great overview of many of the Wild West's natural, fantastic features."
303,52223,We had a great time. I would recommend TourRader and Cosmos
304,52223,"We appreciated the number and quality of activities.  Our bus driver was excellent.  I felt badly for those with limited mobility because they couldn't enjoy many of the hikes.  The brochure should include more information regarding uneven terrain and...

            Show more"
305,52223,The tour guide was awesome.  The stuff we saw was worth every cent.  Do this tour!
306,52223,"Fast paced tour packed with majestic beauty. Craig was a fantastic guide, full of knowledge about all the areas we visited. And although meals weren't included, he gave great advice and directions to great places to eat. This trip was very enjoyable and...

            Show more"
307,52223,Great tour with magnificent scenery!  Great tour director and coach driver.  So fun and learned so much about these beautiful natural wonders of nature.  Highly recommend this tour!
308,52223,"It was a great tour, loved the destinations.  Tour guide was knowledgeable, humorous, organized, accommodating to all physical skill levels.  Bus driver was amazing and very friendly.  Hotels and meals were excellent, except for the one in Las Vegas....

            Show more"
309,52223,"Although a little pricy, this was an excellent trip. It was well planned and everything went smoothly. Our tour guide was outstanding, very knowledgeable and entertaining. In fact, he was probably the best we have ever experienced on a tour. Our driver...

            Show more"
310,125807,"Brushbuck Tour Guides were very knowledgeable, professional, organized, and provided a good time for all the patrons. There were some issues due to Covid but they had a back up plan for every curve ball they were given. Definitely recommend this tour...

            Show more"
311,125807,"Wonderful trip, a little  disorganized"
312,125807,"Time flies when you're having fun. Me and my daughter had an excellent time on this trip. 11 days seems like a long time but with so much to do, it flew by. We were able to see parts of Alaska that few get the opportunity to see. There were plenty of...

            Show more"
313,125807,"This was a 5-star experience with a full itinerary, above and beyond our expectations with up close wildlife viewing, an array of activities, and incredibly knowledgeable and fun guides."
314,198304,"We did a 7 day tour to Yellowstone from Las Vegas and a 4 day tour from Las Vegas to San Fran via Yosemite and they were both fantastic! Very good value for money and our tour guides were also really good and friendly. They were so helpful and...

            Show more"
315,84447,"As this was my first tour I have nothing to compare it too. However , overall it was fantastic. If I did give feedback it would be for a meet and greet of everyone on the tour first day/ night. 
While it was explained to us later in tour this was the ‘...

            Show more"
316,84447,For someone who had never visited the East side of USA we recommend this option.
317,84447,Very fast paced and except for accommodation and coach have to pay for everything ELSE not even breakfast for which hotels would charge a whopping 17 dollars. No tea or coffee making facilities available in some of the hotels making morning awful
318,224141,"Hotels were decent, breakfast was ok."
319,224141,"Overall itinerary was great and Phil was an exceptional tour guide. He had lots of facts to say about each spot, which was very educational! I appreciated the vaccine requitement for the trip and the masking requirement in the van. I didn't catch COVID...

            Show more"
320,206698,My trip to Hawaii was memorable and exceeded all expectations
321,206698,Truly a life changing experience. Perfect amount of planned activities and free time. Can&#39;t wait to go back and visit.
322,119105,"if your goal is to see five national parks in rapid succession, this is an ok experience.  vast majority of time is spent on bus.  rest stops about every 1.5 - 2 hours.  
very very little time spent at each destination.  the weather in early May is...

            Show more"
323,119105,"Definitely could not have seen all that we saw without the tour. Trafalgar took us to all the great places. The accommodations were nice. The tour director, wellness director, and driver were all fantastic. Worth every penny! I can't wait for my next tour."
324,119105,"I really enjoyed my trip: unforgettable landscapes, excellent guide and good hotels. Highly recommend this tour."
325,119105,Great parks but way too much time on the bus and not enough time spent actually exploring the parks.  Not sure I would ever take a bus tour like this again.
326,119105,"Lucked into the right time for this trip avoiding high season, where time that would have been wasted waiting to enter / park / view a site was able to be used to attend other scenes. Loved EVERYTHING. But cherished rafting the snake river around...

            Show more"
327,223848,"The Coastal Maine Tour was excellent contributed mostly to our most capable, considerate, knowledgeable, polite, top of his class team leader, Tim Mitchell.  The diverse group of nine people we got along so well that we even exchanged information and...

            Show more"
328,81262,All aspects of this trip were very good but it may be improved by having less time in Las Vegas and/or having the Group Leader show you more of Las Vegas.
329,81262,Ease of transport to otherwise places difficult to access.
330,81262,"The trip was really well planned.Personally, I thought that the specific area would have been a difficult part of the country to plan and do as a solo traveler so I am glad I was able to add this trip to my itinerary!"
331,81262,Good trip but slightly more expensive than other companies
332,81262,Loved the overall itinerary and places visited.
333,81262,"Carolina was friendly, invested and made every effort to make the trip an experience."
334,81262,I like the size of the groups and the places that we visit. It is not an overly 'touristy' tour (which is good!)
335,81262,Kept busy all the time.Excellent
336,81262,majority of the itinerary are great !
337,81262,"I've been to America a few times over the years, but this awesome tour took me to places I just wouldn't go on my own. Ali, our leader, really made the trip for me - she was full of insider tips and info, and was always up for a laugh. I loved hiking in...

            Show more"
338,213784,"Tour guide was excellent. The bicycle that was furnished on this cycle tour was woeful. Bike broke down twice , no safety features on the bike: mirror, blinking red light facing rear traffic or reflective surfaces. Gearing was spotty and difficult....

            Show more"
339,202641,Great! Did not disappoint!😊
340,202641,". Jason and Nicole did a great Job. I enjoyed the trip. But the Corona situation had an impact on serve s, they need to do some changes.   It was inevitable due to the circumstance. Thank you"
341,202641,"Packed with  historical, cultural and ethnic information.   Experienced,  courteous staff.   Nice setting on time and places."
342,202641,Great trip great fun
343,202641,"It was a wonderful week with Jason Cohen and the rest of the passengers.  Jason was a fount of information - so very interesting.  GREAT guide.

Perhaps for future trips, you should include the fact that in the Utah area it is COLD - and suggest people...

            Show more"
344,202641,"This was my very first Insight Vacations journey, and I was impressed from the start. The beauty of the iconic American Canyonlands is breathtaking, and this dream journey visits The Grand Canyon, Monument National Park, Bryce Canyon and Zion. We stayed...

            Show more"
345,202641,Great tour and excellent guide.
346,202641,This was an awesome trip!  Our Guide Linda Essenbrug went above and beyond in every instance.
347,202641,"At the end of September I took the tour ""Enchanting  canyonlands"" from Scottsdale, Arizona with Insight Vacations. The accomodation was always seminal and as a single, because I opted to share, I had my own room. The friendly guide was full of...

            Show more"
348,202641,"Tour was fantastic! The accommodations were excellent and the meals were superb. Just get on the roomy coach and enjoy the beautiful scenery. The tour director (Jason) was very professional, accommodating and informative. He went out of his way to give...

            Show more"
349,198300,"Cool group leaders, wonderful nature and sights. Was a bit unlucky with my group as I would've preferred a younger...

            Show more"
350,223191,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
351,223191,"It was great!!
Travis Hanks is the best!!!!"
352,223191,"This was a great tour, I highly recommend"
353,93681,"It was a phenomenal experience! Highly recommend! Sights, people, tour guide, all enhanced our travel!"
354,93681,"Like many other businesses, they are having some staffing issues. This business was particularly affected by the pandemic as nobody traveled for a year and they had to lay off some people. We had some trouble getting through to them on occasion, but...

            Show more"
355,62117,"This tour is everything I’ve ever dreamed for, road trips, the hikes, breathtaking scenery, great people, I’m able to do a lot of things i can’t if I travel on my own, highly recommended"
356,62117,"This is an awesome camping trip through some of the best National Parks in the USA.  Campsites were great, with wifi and shower facilities, some were in the parks, others a short drive to the parks. We pretty much had free hiking days at each of the...

            Show more"
357,82331,"Although the trip was good, we were 52 people without name tags. When I tried to leave this comment with Trafalgar, they claimed this was to help the environment. Surely a company of that size could be less patronizing and find a way to allow passengers...

            Show more"
358,82331,"-We did not have name tags so it was difficult to get to know the 52 people on our trip. 
- we saw many sights but never seemed to have enough time to really see them.
- Deadwood  and the local guide were a waste of time. Please eliminate that!
- the...

            Show more"
359,82331,Tom Williams was super knowledgeable about the area we traveled through in the western US national parks. Best tour director I have ever traveled with. He made the trip fun and informative!
360,82331,"Kory set the standard for excellence...she was told this by virtually everyone on that trip...she shyly deferred to Trafalgar saying that the Company gave her the tools to do her job....meeting Kory, in itself, was a once in a lifetime treat...her...

            Show more"
361,82331,The history overview and TV presentation was informative and weather was the best
362,82331,"The National Parks Wonders trip was our first with Trafalgar and it was MUCH better that we ever expected. Our tour guide Tyson was absolutely fantastic. He made sure everything went perfectly. He even gave my wife a card on her birthday. His extensive...

            Show more"
363,82331,Could  have done without the towns full of t-shirts and Bear town.  Liked the nature and sculptures the best.
364,82331,"One of the best tours I have ever been on.  My husband and my parents all were on this tour.  We met so many nice people from all over the world.  Our driver Tim and our tour guide Korie were fantastic. So much knowledge and information.  Our ride was...

            Show more"
365,222794,"Had a great trip! Ron was our guide and he was helpful and knowledgeable. The van was not as advertised, it was uncomfortable and had no trailer for our luggage. Other than that everything was great!"
366,52216,"As this was my first tour I have nothing to compare it too. However , overall it was fantastic. If I did give feedback it would be for a meet and greet of everyone on the tour first day/ night. 
While it was explained to us later in tour this was the ‘...

            Show more"
367,52216,For someone who had never visited the East side of USA we recommend this option.
368,52216,Very fast paced and except for accommodation and coach have to pay for everything ELSE not even breakfast for which hotels would charge a whopping 17 dollars. No tea or coffee making facilities available in some of the hotels making morning awful
369,82345,It was everything I hoped it would be and more. Very enjoyable and fun.
370,82345,Great trip with Trafalgar  tours@
371,82345,"The Northern California trip was fantastic. Impressed by the thoughtful trip planning and pacing.  Our tour director, Jason, was one of the best we’ve ever had.  Would DEFINITELY recommend this trip to others!"
372,82345,"The Northern California Itinerary is wonderful. It ranges from the big city, to the forest to the smaller bay communities. The accommodations were top notch. The meal choice venues were excellent. Our guide, Robert Lehua and driver Angel, were both so...

            Show more"
373,82345,"Robert Lehua was our guide and he was outstanding. This was a terrific trip and I give it high marks for accommodations, meals, sights seen, and pacing. It was a well put-together program that I thought was a very good value."
374,82345,"Very good trip.  Tour guide and coach driver were excellent.   Accommodations were great.  I would recommend this trip to others. Except, I would not recommend going to the trip sponsored dinner at the Happy Girl Coffee House in Monterey.  The food was...

            Show more"
375,82345,"Every aspect was well planned, tour guide & driver were courteous & knowledgeable"
376,90559,"This was my first bus tour trip so it was all new to me. There are only a couple things that I think would have made it an excellent trip: 1) Since we were going to the Grand Canyon, I would have preferred to visit either the Pictographs or the Mazes at...

            Show more"
377,90559,Great tour of a vast part of our country. Knowledgeable tour director.
378,90559,Great. Our guide Stephen was excellent
379,217253,Do it. Best experience of my life meeting the most incredible people and exploring a beautiful island. I learned so much about the land and how to be a responsible tourist.
380,217253,"Make sure you care about the planet, and are a responsible traveler. Hawaii is someone’s home, and they care about their home very deeply. Come willing to learn about the culture, practices, and traditions. Be willing to try new foods. The views are...

            Show more"
381,217253,"Be prepared to do things out of your comfort zone...but by the end of the trip you'll have had an unbelievably amazing experience and be wishing you could stay!! Feel included in a group of strangers that become a family in such short time and uplift...

            Show more"
382,217253,If you are thinking about doing it all just go and do it. It will be the best experience of your life. The impact you will make to the community as well as yourself is huge.
383,217253,"If you are looking to break out of your comfort zone, learn how to become a responsible tourist, and join an amazing mission, this is for you. It is truly a life changing experience and the people you meet will become life long friends. Take the...

            Show more"
384,217253,"This trip was a life changing experience to have. You get to immerse yourself in the culture and learn something new every minute you're there. You get to meet locals and natives of Hawai'i and learn their stories and ancestry lineage and work with them...

            Show more"
385,217253,It’s a way to travel sustainably and truly get to understand the land you visiting.
386,217253,An unmatched nature and cultural experience of Hawaii's Big Island
387,217253,Go on this trip! You learn so much and are well taken care of. It is such a fun and meaningful experience and a responsible way to travel the world.
388,217253,"Great experience, everything was so well organized and it was truly a special experience. We volunteered and got to do some really cool stuff that helped the community but also had time to explore nearby villages and go on hikes etc."
389,93679,"Brochures/tour information should be updated.  Covid-19 requirements for example.  This did not have even a single mention at the welcome reception or at any time during the tour, despite the brochure, and could have saved some luggage.  Sunset cruise...

            Show more"
390,93679,"Fantastic trip, well well organised our CEO Lisa was the best tour guide we have ever had."
391,222591,Sehr gut organisierte Reise. Kleine Gruppe ( 5 Reisende ) und eine tolle Reiseleiterin (Michaela)
392,222591,"Stunning places! Our tour guide was very informative as well as inclusive. This led to a comfortable environment and...

            Show more"
393,222591,Had a great week and we were so blessed to have Denali show itself.. Weather was great!
394,223157,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
395,223157,"It was great!!
Travis Hanks is the best!!!!"
396,223157,"This was a great tour, I highly recommend"
397,111356,"Bamba Travel was the only tour operator which responded and agreed to help me plan my tour in Hawaii. Although I...

            Show more"
398,111356,"Great tour!!
Our guide, Eduardo, was extraordinary with his knowledge and passion. He was also very entertaining....

            Show more"
399,214301,"Overall our family had a great experience 
The tour guides were nice and helpful , our second tour guide Gratyana was especially very knowledgeable and organized and gave equal explanations in all 3 languages 
The hotel booked in Vegas , as to the Luxor...

            Show more"
400,159619,Sehr gut organisierte Reise. Kleine Gruppe ( 5 Reisende ) und eine tolle Reiseleiterin (Michaela)
401,159619,"Stunning places! Our tour guide was very informative as well as inclusive. This led to a comfortable environment and...

            Show more"
402,159619,Had a great week and we were so blessed to have Denali show itself.. Weather was great!
403,241179,"Western Frontiers 5/10/22 – 5/19-22

Let me preface this by stating that this was the fourth time we traveled with Trafalgar but it will most certainly be the last. In 2019 we booked and paid for a trip to Belgium, Netherlands and Luxembourg for April...

            Show more"
404,167777,"We had a terrific guide in Lorenzo.  He clearly enjoyed his job and was very organised.  He made sure to cater to all ages and explained if some of the walks in the national parks were steep or had many stairs and offered alternative routes or other...

            Show more"
405,217934,"Amazing and awe inspiring. Lots of ""wow"" moments"
406,217934,"Well-planned and delivered on time as promised! John provided excellent commentary along the drive to each...

            Show more"
407,217934,"We had an amazing experience on our trip!! We took our 16 year old son on the 3 Day Zion, Bryce and Grand Canyon tour...

            Show more"
408,217933,"Amazing and awe inspiring. Lots of ""wow"" moments"
409,217933,"Well-planned and delivered on time as promised! John provided excellent commentary along the drive to each...

            Show more"
410,217933,"We had an amazing experience on our trip!! We took our 16 year old son on the 3 Day Zion, Bryce and Grand Canyon tour...

            Show more"
411,219495,"The tour plan with its walks, chosen sights ie places to hike & visit, and lodging is excellent. It was a tight schedule without pressure offering A LOT of impressions and beauty. A great o really plan. I would have enjoyed a bit more history &...

            Show more"
412,166382,"Communication – Poor from the start where I had to send many messages asking for info. Most replies were incomplete. They missed sending me my tour vouchers and I missed the New York City tour. After the ground team took over, things improved. They have...

            Show more"
413,210620,We had awesome tour leaders with Ally and Jillian.  Would have liked a bit more site seeing/wine tasting and a bit less hills/riding on busy roads.  Overall a great trip.
414,214222,"Tour was amazing: Well organized, everything timed perfectly and one of the best trips we’ve ever been on. 

Our guide Charlie was terrific- knowledgeable, responsive, thorough and kind. Could not have asked for a better guide.

Hotels were beautiful...

            Show more"
415,159620,Sehr gut organisierte Reise. Kleine Gruppe ( 5 Reisende ) und eine tolle Reiseleiterin (Michaela)
416,159620,"Stunning places! Our tour guide was very informative as well as inclusive. This led to a comfortable environment and...

            Show more"
417,159620,Had a great week and we were so blessed to have Denali show itself.. Weather was great!
418,93677,"Brochures/tour information should be updated.  Covid-19 requirements for example.  This did not have even a single...

            Show more"
419,93677,"It was a phenomenal experience! Highly recommend! Sights, people, tour guide, all enhanced our travel!"
420,93677,"Like many other businesses, they are having some staffing issues. This business was particularly affected by the...

            Show more"
421,224707,"Wonderful trip, our guide Vickie went above and beyond.  The hotel in Durango was the only low point. It was Too far and too dangerous to walk to town and restaurants when we had an evening on our own."
422,202523,The four-island tour with Trafalger was wonderful.
423,202523,"Actual tour and tour director were very good. Three of the four hotels were very musty. If you have allergies or asthma these hotels are not for you. The hotel in kuaia had roaches and bugs in the bathroom. In addition, we paid extra for an oceanfront...

            Show more"
424,92353,"Great tour!!
Our guide, Eduardo, was extraordinary with his knowledge and passion. He was also very entertaining. 
The 3 day tour was perfect!"
425,92353,"I recently took the “Canyons of the West 3days/2nights tour” and am hoping to contact someone at Tour Radar for a partial refund it was so bad.   I doubt this review space has enough space for all the issues that were wrong but here is a brief recap...

            Show more"
426,92353,The tour guide was good.  Cannot remember his name.  The hotels and the food choices around them weren't that good.  Otherwise we enjoyed the trip.
427,92353,Great tour. Saw 4 national parks in 3 days. Glad we chose the 3 day. Our guide was the greatest and had everything planned perfectly.
428,75742,"Once again...WOW!! We returned for the 12-day Denali Expedition after thoroughly enjoying the 9-day Kenai Adventure last year.
Traveling with Infinite Adventures is such a unique way to experience the vast wilderness and epic beauty of Alaska. ""Atka"" ,...

            Show more"
429,75742,"It was my fist time camping and it was an unforgettable experience.
Thanks to Alaska I have stories to tell and never forget.
🛶🧗🏻⛴⛺️⛰🏔🎤🍻"
430,75742,"Natalie and Dave go above and beyond to create the best experience possible! If you want luxury and pampering don’t do it! If you are prepared for simple but delicious food, sleeping in a sometimes wet or cold tent that you put up and take down, washing...

            Show more"
431,75742,Awesome trip with IA!!! Natalie and Dave were great hosts and thought of everything. Just the right amount of variety and things to do. I am looking forward to another Infinite Adventure with them!
432,75742,"Had just the most amazing trip to Alaska thanks to https://infiniteadv.com with Natalie Morawietz & David Patrick they are the best people to travel with bar none.. I have done three tours with them over the last 5 years and every trip has been just...

            Show more"
433,75742,"It was an unforgettable trip with great views and exciting excursions. All of the places we visited (Denali, Maclaren, Wrangell-St. Elias, and Valdez) had something special to offer. We saw bears catching salmon, Dall’s porpoises swimming alongside our...

            Show more"
434,75742,"This Alaskan experience was truly amazing. Dave, Natalie and Carolina were phenomenal guides and made sure everyone was having fun and were genuinely caring people. I loved all the places we visited and the options for excursions were for all levels of...

            Show more"
435,75742,"The last but not least frontier! This 12 day tour was perfect to see Alaskan highlights, from hiking with Denali in the background, after-dinner walk to the stream and spotting a lynx, canoeing and get a little sunburned (just a little, still in...

            Show more"
436,75742,"The service on the trip was top notch.  From the point we booked, Natalie provide answers to all of our questions and always responded within 24 hours.   She ensured we had all the information we needed prior to leaving on the adventure.  Dave was...

            Show more"
437,75742,"We had an amazing time! Dave, Carolina and Natalie provided over the top service. Every need was attended to. The itinerary was thoughtfully planned so we saw the best of Alaska in the 12 days we traveled with them. I enjoyed the emphasis on wildlife,...

            Show more"
438,171173,"Nicole was excellent. She gave a great tour , was flexible and showed us really cool places on the go. Her knowledge about the places were apt and very educational."
439,171173,"The route, arrangements, hotel everything was great. Special thanks to our tour guide Chase, he was very helpful and accommodating!"
440,167575,"It has been a very good tour with nice people.The weather has helped us during those 4 days not too warm not too cold. Special thanks to our guide Lorenzo who described in detail the landscape and the history of this beautiful area. Bravo Lorenzo.
Thank...

            Show more"
441,167575,Die angegebene Abholadresse auf der Internetseite war falsch! Hätte deswegen fast den Bus verpasst.
